value1,value2,value3,result
45,96,56,false
33,99,39,false
40,95,70,false
51,34,81,false
60,17,62,false
95,15,36,false
66,38,17,false
78,42,77,false
49,48,89,false
88,65,52,false
15,0,13,false
58,42,40,false
94,95,11,false
16,28,78,false
97,31,89,false
49,31,7,false
96,65,96,false
74,84,47,false
17,31,23,false
87,44,93,true
69,81,97,false
12,20,79,false
33,80,32,false
3,3,74,false
79,22,61,false
46,32,17,false
68,68,68,false
23,21,65,false
85,92,72,true
84,45,58,false
65,44,5,false
62,18,64,false
17,32,29,false
38,23,71,false
99,44,83,true
38,13,65,false
22,25,5,false
83,88,71,true
21,22,62,false
32,94,24,false
42,28,96,false
9,67,98,false
98,23,85,false
87,69,48,false
24,40,71,false
86,34,29,false
51,89,5,false
75,95,1,false
37,44,4,false
84,24,56,false
26,92,87,false
64,16,82,false
81,43,80,false
74,32,64,false
1,3,11,false
43,37,95,false
20,85,78,false
92,26,8,false
21,51,11,false
36,3,17,false
73,75,55,false
36,15,7,false
20,16,91,false
65,16,55,false
30,79,67,false
56,96,27,false
43,47,98,false
72,12,19,false
34,31,40,false
20,2,2,false
60,7,46,false
29,6,89,false
72,38,61,false
60,37,94,false
70,17,87,false
58,54,11,false
17,89,4,false
2,12,20,false
88,84,92,true
40,15,0,false
54,4,73,false
5,98,50,false
39,54,59,false
40,1,64,false
56,92,56,false
49,27,83,false
9,36,77,false
99,22,19,false
22,2,87,false
28,33,0,false
67,61,35,false
84,61,95,false
1,83,30,false
44,89,59,false
90,13,84,false
38,12,7,false
66,24,78,false
0,5,75,false
86,42,35,false
74,7,16,false
12,81,84,false
37,93,83,true
72,44,99,true
66,72,29,false
51,44,71,false
33,38,26,false
7,25,36,false
25,95,68,false
63,16,5,false
64,86,34,false
77,93,38,false
0,16,40,false
26,26,62,false
43,92,61,false
97,71,12,false
83,60,52,false
28,3,36,false
32,52,12,false
95,83,11,false
93,42,3,false
58,31,45,false
72,28,3,false
99,5,96,false
56,76,1,false
67,8,80,false
93,90,91,true
80,43,96,true
95,3,52,false
14,39,14,false
27,88,4,false
72,77,52,false
43,72,66,false
89,60,12,false
12,62,45,false
79,68,68,true
46,11,5,false
17,62,50,false
12,62,83,false
66,89,50,false
95,26,78,false
5,31,6,false
27,4,67,false
98,31,53,false
2,8,20,false
1,28,59,false
5,87,24,false
25,55,23,false
89,92,53,false
4,77,10,false
77,94,41,true
34,12,41,false
94,35,49,false
50,44,27,false
3,11,22,false
85,5,3,false
82,40,77,false
46,27,4,false
61,72,68,false
64,42,80,false
90,10,49,false
24,53,63,false
58,91,75,true
68,43,73,false
63,82,41,false
56,96,60,false
39,39,42,false
28,36,51,false
10,86,44,false
87,1,30,false
19,29,10,false
58,42,48,false
7,42,44,false
65,10,0,false
98,15,21,false
18,98,79,false
59,21,17,false
51,90,22,false
13,13,78,false
35,14,41,false
68,72,75,true
20,56,14,false
77,85,36,false
88,35,38,false
86,22,56,false
86,78,96,true
61,9,42,false
24,29,23,false
73,36,16,false
47,27,58,false
6,36,67,false
80,2,44,false
94,8,66,false
89,63,26,false
0,56,45,false
21,30,26,false
65,18,46,false
35,45,27,false
94,43,51,false
44,44,72,false
70,86,58,true
60,0,36,false
52,75,37,false
43,86,1,false
52,3,89,false
52,29,80,false
93,64,88,false
63,72,2,false
86,44,31,false
97,24,0,false
45,31,57,false
44,50,77,false
21,53,42,false
64,32,79,false
42,94,1,false
72,36,92,false
91,72,54,true
30,83,24,false
76,91,56,true
44,42,80,false
70,35,33,false
82,93,32,false
29,74,66,false
21,70,20,false
15,76,76,false
64,1,65,false
41,13,34,false
71,72,91,false
16,67,2,false
70,15,53,false
28,48,13,false
78,99,0,false
48,19,37,false
86,89,6,false
56,46,0,false
15,99,65,false
2,51,26,false
37,55,86,false
2,38,90,false
20,26,34,false
62,45,17,false
86,55,29,false
54,48,93,false
46,33,64,false
49,97,33,false
51,3,5,false
55,66,92,false
85,43,38,false
92,53,32,false
9,42,64,false
37,45,9,false
39,21,42,false
13,17,92,false
88,24,91,false
51,61,3,false
69,53,32,false
26,7,86,false
23,41,72,false
0,45,6,false
62,69,50,false
24,39,12,false
24,55,29,false
96,73,55,true
62,67,48,false
74,63,32,false
99,61,33,false
90,82,68,false
29,26,1,false
24,83,10,false
49,52,98,false
21,79,1,false
54,60,2,false
7,78,82,false
99,46,40,false
68,62,74,false
37,23,21,false
29,55,67,false
17,48,65,false
46,89,46,false
5,11,91,false
84,82,65,false
25,61,80,false
46,54,18,false
10,48,89,false
99,22,77,false
64,32,70,false
55,69,27,false
71,91,30,false
20,7,60,false
48,74,55,false
73,24,37,false
15,90,78,false
99,87,31,true
81,80,11,false
47,19,69,false
67,8,76,false
60,62,37,false
21,52,96,false
87,25,60,false
67,23,78,false
58,52,12,false
51,30,55,false
21,9,99,false
77,44,13,false
61,7,80,false
4,41,95,false
64,82,10,false
12,33,80,false
32,4,42,false
13,70,62,false
31,53,36,false
14,43,33,false
44,24,99,false
3,75,12,false
36,37,45,false
85,72,45,false
46,9,2,false
72,3,45,false
85,2,9,false
95,40,15,false
81,0,67,false
74,97,48,false
90,27,93,false
2,93,68,false
76,88,1,false
56,56,87,false
75,80,41,false
74,40,32,false
28,72,81,false
49,37,84,false
79,44,45,false
73,6,38,false
91,7,6,false
23,27,15,false
62,24,61,false
49,70,85,false
32,13,62,false
52,19,75,false
30,49,58,false
92,45,11,false
94,90,17,false
40,10,84,false
81,29,5,false
48,49,13,false
2,62,75,false
1,87,10,false
83,92,35,false
13,62,65,false
15,33,76,false
6,6,71,false
64,95,66,false
25,32,67,false
47,74,24,false
44,41,48,false
69,69,47,false
16,81,50,false
68,48,83,false
95,41,91,false
73,33,36,false
34,1,82,false
68,9,85,false
50,44,26,false
35,84,7,false
6,18,77,false
74,59,4,false
25,25,14,false
71,86,70,true
92,55,20,false
62,81,50,false
30,38,10,false
34,62,50,false
79,12,29,false
32,30,41,false
62,91,69,true
47,46,32,false
10,21,43,false
60,60,80,false
56,79,80,true
98,43,37,false
52,29,6,false
33,98,81,false
12,77,54,false
9,19,60,false
36,40,71,false
32,19,41,false
53,58,12,false
78,15,94,false
10,83,40,false
29,11,19,false
25,68,48,false
37,64,88,false
33,5,35,false
42,29,12,false
22,97,43,false
98,61,60,false
10,69,62,false
22,17,78,false
20,87,73,false
40,76,94,false
73,6,69,false
47,66,39,false
76,88,36,false
67,74,37,false
54,30,16,false
26,69,18,false
91,37,32,false
76,34,39,false
77,61,7,false
43,57,38,false
25,21,97,false
1,99,18,false
93,66,97,false
29,30,7,false
49,14,16,false
11,75,71,false
48,23,13,false
19,10,88,false
1,29,23,false
29,29,33,false
33,46,78,false
62,40,45,false
27,48,19,false
84,12,1,false
64,96,45,false
27,81,93,false
68,4,2,false
40,23,95,false
89,22,41,false
83,5,42,false
65,54,20,false
30,92,72,false
4,15,48,false
66,0,35,false
5,58,24,false
12,0,33,false
78,72,56,false
56,81,32,false
40,96,96,false
60,13,5,false
51,64,26,false
12,45,15,false
71,2,78,false
54,35,55,false
78,23,25,false
19,59,33,false
7,58,96,false
14,43,12,false
95,57,78,true
84,55,55,false
61,48,12,false
76,42,3,false
70,83,90,true
22,37,76,false
44,44,24,false
27,18,36,false
53,30,42,false
12,16,30,false
31,41,20,false
55,52,12,false
2,69,82,false
5,68,89,false
9,79,75,false
93,97,60,false
98,29,76,false
3,62,47,false
55,3,2,false
6,94,14,false
44,59,17,false
39,59,29,false
65,70,96,true
89,67,72,false
57,79,20,false
56,85,23,false
96,17,7,false
53,50,57,false
4,61,14,false
46,1,36,false
79,88,84,true
65,81,77,true
6,27,54,false
40,90,65,false
39,88,1,false
26,83,12,false
28,95,85,false
84,23,75,false
1,27,41,false
60,28,15,false
55,93,56,false
23,70,59,false
14,20,35,false
77,17,49,false
20,70,52,false
43,90,8,false
0,12,66,false
68,21,88,false
9,27,32,false
94,7,17,false
57,29,36,false
89,83,86,true
82,63,61,false
19,87,87,false
16,15,44,false
43,55,53,false
74,68,94,false
85,30,4,false
6,63,64,false
80,11,24,false
72,84,90,true
73,5,45,false
37,49,59,false
50,86,20,false
68,27,65,false
3,48,57,false
39,93,48,false
57,19,42,false
89,87,11,false
61,71,39,false
92,11,41,false
55,55,11,false
19,70,44,false
69,6,72,false
78,84,6,false
38,97,91,true
18,32,71,false
69,18,77,false
84,25,10,false
62,91,56,false
23,76,97,false
36,43,32,false
74,68,75,false
71,77,20,false
2,53,83,false
89,33,12,false
60,42,1,false
8,59,7,false
78,16,27,false
93,24,57,false
91,90,30,false
46,75,84,false
34,67,62,false
54,77,79,false
30,66,40,false
16,41,39,false
25,70,4,false
85,40,86,false
73,33,78,false
51,12,10,false
3,8,24,false
4,46,92,false
28,54,86,false
69,49,18,false
40,1,75,false
61,13,69,false
38,2,61,false
33,6,55,false
77,10,37,false
99,26,60,false
31,40,37,false
99,13,45,false
88,42,75,false
4,39,11,false
89,31,92,false
81,4,61,false
4,38,63,false
60,88,12,false
80,33,23,false
40,47,72,false
85,5,37,false
77,64,1,false
56,80,16,false
86,46,11,false
84,56,99,false
61,87,1,false
86,52,78,false
75,99,20,false
77,42,89,false
1,0,26,false
98,13,83,false
67,16,76,false
94,23,19,false
48,70,26,false
28,43,42,false
7,65,26,false
84,98,93,true
16,76,86,false
31,78,92,false
28,96,87,false
94,19,47,false
52,35,90,false
5,70,92,false
79,86,18,false
28,72,74,false
33,69,19,false
5,97,82,false
17,27,79,false
18,83,81,false
99,46,97,false
52,31,32,false
99,32,41,false
8,29,14,false
57,39,83,false
87,24,56,false
98,97,27,true
23,49,27,false
26,49,23,false
50,22,93,false
5,68,30,false
27,63,53,false
18,71,20,false
6,43,35,false
70,58,77,false
72,48,98,false
56,53,57,false
44,64,61,false
84,65,50,false
16,58,82,false
38,95,24,false
26,29,8,false
24,58,47,false
42,79,36,false
40,57,21,false
41,50,12,false
1,97,73,false
36,46,12,false
23,22,94,false
16,55,50,false
46,18,97,false
71,63,62,false
1,62,0,false
48,22,39,false
52,15,98,false
99,39,75,true
8,49,14,false
77,15,39,false
99,31,8,false
87,23,40,false
77,38,35,false
83,40,69,false
40,54,19,false
10,74,41,false
2,85,83,false
71,72,83,true
71,75,82,false
56,91,47,false
66,46,97,false
9,70,37,false
53,95,52,false
72,75,22,false
30,37,34,false
45,22,12,false
79,70,21,false
37,24,66,false
82,26,62,false
72,60,42,false
70,62,60,false
53,60,81,false
17,14,50,false
12,34,20,false
91,34,2,false
16,39,21,false
19,82,64,false
30,33,74,false
23,3,51,false
39,45,34,false
93,80,34,false
81,81,91,true
11,15,19,false
56,44,22,false
51,94,9,false
76,62,49,false
14,67,37,false
12,22,79,false
91,29,21,false
46,63,0,false
19,50,65,false
49,9,59,false
57,70,66,false
43,5,13,false
51,92,45,false
50,96,62,false
66,82,71,false
29,17,20,false
7,43,22,false
42,16,52,false
53,72,82,false
7,4,93,false
64,21,35,false
10,45,59,false
99,35,71,false
20,98,49,false
34,4,49,false
62,3,74,false
54,47,79,false
48,17,34,false
52,92,67,false
80,73,51,false
24,21,60,false
38,99,45,false
25,57,56,false
78,86,32,false
71,34,90,false
13,43,45,false
20,59,62,false
60,35,23,false
10,15,38,false
2,66,18,false
5,29,68,false
82,62,18,false
44,54,23,false
75,51,1,false
37,97,59,false
60,89,34,false
10,45,52,false
16,11,48,false
44,99,72,true
43,10,58,false
93,20,59,false
87,13,28,false
20,82,26,false
72,29,38,false
77,20,16,false
12,13,49,false
49,35,82,false
92,96,98,true
52,79,48,false
57,31,97,false
62,26,14,false
94,15,75,false
9,49,11,false
8,16,37,false
99,66,89,false
51,62,47,false
41,58,60,false
82,4,70,false
84,56,4,false
59,80,5,false
57,54,91,false
85,55,54,false
39,43,99,false
21,32,59,false
7,70,34,false
35,93,15,false
75,64,0,false
67,1,84,false
72,46,87,false
88,72,61,false
77,45,81,false
88,36,41,false
38,65,42,false
97,56,99,false
58,76,30,false
52,22,54,false
59,30,46,false
34,93,7,false
67,37,90,false
66,71,23,false
21,11,83,false
20,39,58,false
50,11,84,false
31,14,43,false
15,95,54,false
39,71,51,false
53,24,27,false
16,45,59,false
64,6,24,false
40,0,57,false
93,23,91,false
45,36,49,false
91,49,80,false
61,24,66,false
79,73,58,false
30,29,59,false
90,98,78,true
31,49,50,false
67,24,22,false
59,40,63,false
67,81,83,true
97,17,64,false
33,33,77,false
76,72,29,false
18,44,43,false
5,3,56,false
51,61,15,false
28,76,40,false
1,45,9,false
95,37,33,false
32,6,80,false
50,0,96,false
20,18,13,false
49,62,17,false
47,40,89,false
63,91,63,false
97,39,89,false
6,53,62,false
21,55,38,false
22,60,88,false
73,87,13,false
53,35,65,false
15,71,24,false
22,38,92,false
60,63,45,false
26,91,22,false
2,27,90,false
28,37,37,false
50,23,6,false
15,36,85,false
45,60,32,false
81,92,69,false
72,32,76,false
61,21,71,false
46,19,76,false
32,89,73,false
58,3,56,false
72,42,20,false
85,1,80,false
78,90,75,true
3,98,37,false
2,41,70,false
23,64,11,false
5,89,70,false
24,49,42,false
88,39,13,false
9,46,9,false
53,7,47,false
37,7,51,false
5,18,48,false
38,69,79,false
8,98,81,false
14,14,39,false
51,60,33,false
20,62,42,false
84,45,45,false
88,81,21,false
16,38,97,false
51,79,12,false
19,66,53,false
60,80,45,false
62,3,3,false
10,33,53,false
75,42,22,false
94,58,15,false
20,81,35,false
51,75,45,false
20,85,4,false
31,71,3,false
14,62,95,false
57,49,46,false
24,52,34,false
65,71,43,false
11,89,75,false
84,89,50,true
13,0,80,false
63,37,82,false
96,18,33,false
0,55,50,false
39,46,89,false
40,38,22,false
5,29,62,false
5,47,77,false
35,38,31,false
51,77,4,false
28,27,21,false
51,68,4,false
79,74,6,false
64,93,24,false
59,79,36,false
40,99,64,false
75,20,48,false
78,32,47,false
17,39,32,false
3,53,18,false
11,51,47,false
19,41,28,false
59,17,40,false
91,90,45,false
19,70,86,false
30,33,85,false
52,6,26,false
95,33,61,false
24,65,51,false
4,37,33,false
81,65,45,false
93,46,20,false
83,23,88,false
88,44,10,false
56,73,45,false
12,42,56,false
59,35,85,false
14,12,67,false
59,99,95,false
77,44,13,false
13,91,16,false
41,20,72,false
78,65,9,false
27,34,89,false
51,56,47,false
37,55,85,false
20,75,75,false
93,62,67,false
75,32,62,false
30,3,70,false
9,25,13,false
38,63,62,false
61,68,58,false
38,64,50,false
68,71,89,false
21,80,90,false
36,22,1,false
6,43,4,false
62,99,51,false
84,80,1,false
71,4,89,false
44,12,37,false
12,65,34,false
16,8,34,false
43,95,61,false
31,2,80,false
74,89,82,true
0,91,92,false
43,21,71,false
49,70,84,false
39,1,78,false
99,82,45,true
15,56,52,false
97,26,2,false
86,46,28,false
0,11,2,false
68,85,48,false
66,90,24,false
33,39,93,false
16,1,54,false
47,7,47,false
92,4,8,false
23,38,41,false
99,68,47,false
50,88,40,false
43,1,23,false
50,39,40,false
76,87,90,true
69,19,40,false
37,77,40,false
55,89,3,false
33,48,95,false
96,64,58,false
83,83,76,true
87,81,58,false
50,29,41,false
58,26,82,false
3,36,87,false
1,97,82,false
82,42,62,false
86,51,32,false
69,70,19,false
69,36,1,false
5,85,9,false
44,44,46,false
52,68,6,false
60,27,35,false
24,23,31,false
34,63,9,false
38,53,63,false
44,30,59,false
7,70,22,false
34,88,95,false
15,39,68,false
24,58,58,false
73,59,36,false
47,62,24,false
55,14,87,false
92,20,60,false
94,44,93,false
66,42,45,false
14,92,88,false
63,19,59,false
96,87,5,false
42,22,0,false
75,42,11,false
5,41,34,false
52,31,78,false
99,59,91,false
75,41,22,false
90,74,84,true
27,9,39,false
48,59,75,false
3,15,4,false
58,58,57,false
25,89,91,false
82,52,93,true
58,72,0,false
63,54,20,false
19,5,53,false
65,44,65,false
94,16,6,false
88,76,92,true
57,33,45,false
35,59,12,false
18,87,46,false
5,4,77,false
12,83,56,false
34,80,59,false
88,75,47,false
28,48,51,false
67,27,41,false
35,85,16,false
13,89,81,false
95,57,50,false
67,94,77,true
5,29,16,false
31,23,96,false
93,40,17,false
14,49,59,false
55,85,0,false
34,75,78,false
28,65,93,false
74,55,4,false
59,4,89,false
49,9,51,false
53,41,19,false
0,95,62,false
50,30,52,false
49,1,48,false
46,69,88,false
75,38,12,false
52,38,19,false
53,67,0,false
53,52,51,false
90,59,99,false
18,84,68,false
61,12,66,false
24,45,32,false
16,55,45,false
58,30,38,false
20,58,40,false
45,35,2,false
98,42,56,false
6,48,53,false
93,85,57,true
57,17,10,false
20,32,68,false
13,11,61,false
94,91,96,true
8,70,0,false
97,66,92,false
27,36,98,false
82,14,22,false
54,83,0,false
85,31,93,false
73,7,6,false
99,19,18,false
68,79,35,false
36,45,91,false
52,72,66,false
27,8,76,false
88,51,39,false
34,1,22,false
51,2,46,false
41,22,50,false
63,68,35,false
25,83,63,false
32,9,55,false
34,24,84,false
43,75,53,false
83,39,96,false
86,45,22,false
74,24,77,false
79,24,66,false
61,73,51,false
79,19,24,false
67,28,92,false
26,49,15,false
28,95,2,false
30,68,87,false
7,28,92,false
76,52,79,false
11,61,18,false
54,8,61,false
98,51,51,false
99,87,74,true
89,82,91,true
12,32,28,false
46,98,87,false
48,98,51,false
75,46,60,false
24,77,87,false
0,7,38,false
13,60,72,false
1,59,40,false
99,62,2,false
45,40,6,false
42,62,21,false
44,58,11,false
76,71,35,false
93,14,26,false
66,8,87,false
66,21,39,false
64,38,9,false
97,84,5,false
78,57,18,false
78,52,41,false
75,72,93,true
89,40,22,false
75,10,88,false
21,41,66,false
86,37,42,false
77,81,10,false
7,46,11,false
24,51,42,false
4,82,13,false
91,52,4,false
20,82,37,false
81,22,97,false
68,23,4,false
99,37,82,true
9,6,96,false
24,50,70,false
75,32,61,false
12,34,95,false
95,92,13,false
20,28,72,false
60,12,11,false
83,3,48,false
54,35,3,false
56,1,13,false
27,89,18,false
67,89,51,false
94,38,64,false
13,90,87,false
68,1,56,false
44,96,19,false
10,83,73,false
10,38,78,false
23,16,61,false
18,77,8,false
49,83,58,false
86,2,41,false
95,6,16,false
58,29,77,false
59,47,43,false
77,57,8,false
33,75,33,false
65,20,8,false
57,51,14,false
82,69,60,true
17,7,47,false
53,34,52,false
92,28,30,false
49,52,62,false
56,59,40,false
74,71,9,false
37,38,20,false
95,21,88,false
88,89,61,true
48,82,22,false
37,25,63,false
81,22,92,false
52,75,28,false
72,57,18,false
51,47,15,false
32,58,94,false
69,74,89,true
90,36,97,true
41,92,84,false
29,64,23,false
17,48,38,false
35,36,6,false
31,64,10,false
47,39,36,false
29,9,29,false
11,20,1,false
23,4,22,false
65,5,81,false
18,75,44,false
13,74,53,false
57,95,61,true
24,22,47,false
7,3,60,false
57,68,79,false
9,75,7,false
3,96,71,false
73,56,13,false
11,9,98,false
77,83,65,true
83,96,30,false
34,10,5,false
1,49,49,false
85,22,4,false
43,81,5,false
79,82,36,false
9,52,41,false
85,44,89,true
85,40,93,true
27,48,27,false
12,17,8,false
59,55,61,false
79,51,51,false
88,68,62,false
10,32,65,false
35,45,37,false
2,67,12,false
83,70,13,false
8,20,74,false
88,86,24,false
87,94,30,true
27,79,33,false
76,76,3,false
26,47,56,false
3,52,61,false
63,88,80,true
6,10,53,false
94,64,77,true
85,30,53,false
3,36,68,false
67,25,85,false
63,45,52,false
70,7,91,false
67,37,91,false
21,11,82,false
40,57,52,false
80,91,25,false
16,41,66,false
86,26,73,false
97,48,4,false
22,17,86,false
98,71,27,false
86,40,75,false
73,78,50,false
81,51,74,false
98,97,79,true
70,6,54,false
90,97,17,false
60,95,12,false
38,6,43,false
80,96,16,false
68,74,84,true
62,49,19,false
93,84,12,false
27,28,55,false
27,63,39,false
95,87,84,true
48,14,69,false
8,58,29,false
2,42,95,false
27,98,18,false
3,57,29,false
31,91,33,false
91,86,80,true
86,36,99,true
28,11,96,false
68,41,16,false
66,5,37,false
66,81,52,false
24,86,86,false
89,74,74,true
51,26,38,false
36,93,68,false
48,58,2,false
13,92,85,false
32,34,83,false
11,47,34,false
82,63,5,false
45,67,20,false
38,94,43,false
99,74,31,false
75,88,99,true
92,28,82,false
53,62,15,false
69,89,11,false
55,78,33,false
20,18,58,false
6,79,51,false
39,97,2,false
53,72,12,false
72,21,60,false
56,47,65,false
39,92,60,false
5,25,73,false
88,12,24,false
54,75,45,false
77,97,71,true
85,50,23,false
38,4,95,false
60,2,31,false
3,57,7,false
68,78,86,false
9,45,34,false
69,72,98,false
6,41,79,false
93,10,46,false
78,6,83,false
15,83,67,false
13,9,66,false
54,10,94,false
35,95,66,false
24,8,73,false
36,27,2,false
37,55,13,false
96,47,79,false
30,46,66,false
6,18,39,false
35,81,57,false
78,67,55,false
40,7,97,false
9,78,0,false
73,69,18,false
48,56,82,false
30,41,62,false
32,96,3,false
4,84,37,false
16,84,57,false
28,89,92,false
18,64,71,false
65,20,98,false
84,77,29,false
18,20,80,false
23,17,99,false
50,67,85,false
57,38,13,false
1,57,88,false
20,3,65,false
37,43,17,false
34,98,99,true
91,1,66,false
96,40,67,false
98,72,73,true
3,18,53,false
